"analysis_version","analysis_taxon_id","species","outcome","contrast","period_label","estimate","standard_error","conf_low","conf_high","ratio","ratio_conf_low","ratio_conf_high","p_value","q_value","n","status"
"post_stage4a_staged_refit_v1_s2_detectability","atx_fc0a9b777dcd","Bald Eagle","checklist_reporting","did_immediate_pre","Immediate pre (-7 to -1 d)",0.0761346136685538,0.0304099464706801,0.01653221381423,0.135737013522878,1.07910782704392,1.01666962706505,1.14538063436505,0.0122933829893042,0.105898948365478,217199,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_fc0a9b777dcd","Bald Eagle","checklist_reporting","did_pre_14_day","Pre-onset (-14 to -1 d)",0.0259235082444781,0.0247360626940027,-0.0225582837550921,0.0744053002440483,1.02626244485501,0.977694251840363,1.07724332401184,0.294636473461848,0.836123145327577,217199,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_fc0a9b777dcd","Bald Eagle","checklist_reporting","did_spawn_start","Spawn start (0 to 3 d)",0.19293324933568,0.036427508664862,0.12153664430603,0.26432985436533,1.21280183548894,1.129230745044,1.30255777981677,1.18132952451936e-07,2.89425733507244e-06,217199,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_fc0a9b777dcd","Bald Eagle","checklist_reporting","did_early_egg","Early egg (4 to 14 d)",0.0504007849974252,0.0254643397866657,0.000491596125470062,0.10030997386938,1.05169251450307,1.00049171697865,1.10551354528145,0.0477856985049053,0.123236801407387,217199,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_fc0a9b777dcd","Bald Eagle","checklist_reporting","did_late_egg","Late egg (15 to 28 d)",0.0222304518688682,0.0238829180592222,-0.0245792073729285,0.069040111110665,1.02247938960779,0.975720401607861,1.07147918650663,0.351952009558686,0.506703618408908,217199,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_fc0a9b777dcd","Bald Eagle","checklist_reporting","did_active_0_14_day","Active composite (0 to 14 d)",0.0884094421542932,0.0235221139742198,0.0423069459245761,0.13451193838401,1.09243531954185,1.04321464009437,1.14397831617331,0.000170889257312637,0.00119622480118846,217199,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_fc0a9b777dcd","Bald Eagle","conditional_positive_numeric_count","did_early_pre","Early pre (-14 to -8 d)",-0.0173062881382681,0.0110995966650977,-0.0390610978447804,0.00444852156824425,0.982842605496931,0.961691950045867,1.00445843092887,0.118953377877962,0.671636748702114,83359,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_fc0a9b777dcd","Bald Eagle","conditional_positive_numeric_count","did_immediate_pre","Immediate pre (-7 to -1 d)",0.00172568266582262,0.0107659371381324,-0.0193751663847392,0.0228265317163844,1.00172717251303,0.980811325770466,1.02308905065171,0.872651860168535,1,83359,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_fc0a9b777dcd","Bald Eagle","conditional_positive_numeric_count","did_pre_14_day","Pre-onset (-14 to -1 d)",-0.00779030273622274,0.00895290973669143,-0.0253376833769759,0.00975707790453043,0.992239963027987,0.974980621684708,1.00980483338075,0.384222810504865,0.762487637957128,83359,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_fc0a9b777dcd","Bald Eagle","conditional_positive_numeric_count","did_spawn_start","Spawn start (0 to 3 d)",0.16243498013297,0.0117134014815584,0.139477135092657,0.185392825173283,1.17637182842217,1.14967251826193,1.20369118746738,9.97641997447671e-44,4.88844578749359e-42,83359,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_fc0a9b777dcd","Bald Eagle","conditional_positive_numeric_count","did_early_egg","Early egg (4 to 14 d)",0.0335757998918686,0.00908239140944673,0.0157746398358571,0.0513769599478802,1.03414582889745,1.01589971627999,1.05271965164252,0.000218332762816322,0.000764164669857126,83359,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_fc0a9b777dcd","Bald Eagle","conditional_positive_numeric_count","did_late_egg","Late egg (15 to 28 d)",-0.0148270088458133,0.00879899205008489,-0.0320727163642339,0.00241869867260733,0.985282369995548,0.968436158362322,1.00242162608394,0.0919730649383126,0.214603818189396,83359,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_fc0a9b777dcd","Bald Eagle","conditional_positive_numeric_count","did_active_0_14_day","Active composite (0 to 14 d)",0.0679382479561624,0.00833531018238406,0.0516013401987196,0.0842751557136051,1.0702992132741,1.05295588764437,1.08792820228957,3.61954665106119e-16,3.54715571803997e-15,83359,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000002","Black Oystercatcher","checklist_reporting","did_early_pre","Early pre (-14 to -8 d)",-0.00415336175591627,0.0534623236145928,-0.108937590570343,0.100630867058511,0.995855251522209,0.896786383678538,1.10586835397342,0.938076526160906,0.999933431101863,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000002","Black Oystercatcher","checklist_reporting","did_immediate_pre","Immediate pre (-7 to -1 d)",-0.00522720066097118,0.052931795986408,-0.108971614431353,0.0985172131094103,0.994786437379132,0.896755872062329,1.10353339947205,0.921333981379377,0.995910234697689,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000002","Black Oystercatcher","checklist_reporting","did_pre_14_day","Pre-onset (-14 to -1 d)",-0.00469028120844373,0.043469660360746,-0.0898892499356942,0.0805086875188068,0.995320700983898,0.914032408813921,1.08383826246664,0.914076753361217,0.997618422710479,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000002","Black Oystercatcher","checklist_reporting","did_spawn_start","Spawn start (0 to 3 d)",-0.0884515082686844,0.0582454178525005,-0.202610429524072,0.0257074129867028,0.915347496444677,0.816596301277954,1.02604069836749,0.128863138860233,0.252571752166057,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000002","Black Oystercatcher","checklist_reporting","did_early_egg","Early egg (4 to 14 d)",-0.0379499507065356,0.0473166992909022,-0.130688977184016,0.0547890757709447,0.962761125199485,0.87749065156678,1.05631778816146,0.42252902324497,0.608202869364654,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000002","Black Oystercatcher","checklist_reporting","did_late_egg","Late egg (15 to 28 d)",0.0505730707310111,0.0463098082207258,-0.0401924855125683,0.14133862697459,1.0518737217287,0.960604518902463,1.15181461745312,0.274806904515701,0.449794994804735,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000002","Black Oystercatcher","checklist_reporting","did_active_0_14_day","Active composite (0 to 14 d)",-0.0514170327231086,0.0427908927726554,-0.135285641423828,0.0324515759776112,0.949882455853728,0.873466377871292,1.03298387069876,0.229523107364064,0.332758572206399,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000002","Black Oystercatcher","conditional_positive_numeric_count","did_early_pre","Early pre (-14 to -8 d)",0.00928457578028094,0.0266934194730199,-0.0430335650110582,0.0616027165716201,1.00932781115778,0.95787923830022,1.06353973407372,0.727973381620509,0.977395393873099,13626,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000002","Black Oystercatcher","conditional_positive_numeric_count","did_immediate_pre","Immediate pre (-7 to -1 d)",0.0248906775351359,0.026344719350677,-0.0267440235750065,0.0765253786452783,1.02520303667494,0.973610430947118,1.07952958698797,0.344757373316818,0.82767075383902,13626,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000002","Black Oystercatcher","conditional_positive_numeric_count","did_pre_14_day","Pre-onset (-14 to -1 d)",0.0170876266577084,0.0214582089915176,-0.0249696901383996,0.0591449434538164,1.01723445527539,0.975339473984791,1.06092900431052,0.425845368510207,0.762487637957128,13626,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000002","Black Oystercatcher","conditional_positive_numeric_count","did_spawn_start","Spawn start (0 to 3 d)",-0.00756408724982653,0.0292762004061961,-0.0649443856501477,0.0498162111504947,0.992464448463929,0.937119579224328,1.05107790222471,0.796121489834929,0.886589840952534,13626,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000002","Black Oystercatcher","conditional_positive_numeric_count","did_early_egg","Early egg (4 to 14 d)",0.015091410063379,0.0240605930838377,-0.0320664858276164,0.0622493059543745,1.01520586040646,0.968442192258065,1.06422762994302,0.530511633509242,0.701275098269952,13626,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000002","Black Oystercatcher","conditional_positive_numeric_count","did_late_egg","Late egg (15 to 28 d)",0.0178726565119087,0.0233735001948881,-0.0279385620627118,0.0636838750865293,1.01803332822004,0.972448110171982,1.06575543365853,0.444477194475124,0.702560726751003,13626,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000002","Black Oystercatcher","conditional_positive_numeric_count","did_active_0_14_day","Active composite (0 to 14 d)",0.00904994411319089,0.0215861750677215,-0.0332581815835198,0.0513580698099016,1.0090910186714,0.967288791195788,1.05269976581087,0.675035457819568,0.787541367456163,13626,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000003","Dunlin","checklist_reporting","did_early_pre","Early pre (-14 to -8 d)",-0.00975272385600617,0.0680826711483231,-0.143192307278004,0.123686859565991,0.990294679725456,0.866587401805962,1.13166144655323,0.886094120570208,0.999933431101863,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000003","Dunlin","checklist_reporting","did_immediate_pre","Immediate pre (-7 to -1 d)",-0.103509296800762,0.0683403213848088,-0.23745386540688,0.0304352718053554,0.901667640078486,0.788633273417016,1.03090315938877,0.129869853705392,0.374330754797893,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000003","Dunlin","checklist_reporting","did_pre_14_day","Pre-onset (-14 to -1 d)",-0.0566310103283843,0.0559461984943014,-0.166283544449144,0.0530215237923755,0.944942679134736,0.84680609297849,1.05445234068836,0.311423055655035,0.836123145327577,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000003","Dunlin","checklist_reporting","did_spawn_start","Spawn start (0 to 3 d)",-0.114894973642139,0.0748587101832096,-0.261615349530351,0.031825402246074,0.891459765762742,0.769807073418425,1.03233724580471,0.124826971827419,0.252571752166057,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000003","Dunlin","checklist_reporting","did_early_egg","Early egg (4 to 14 d)",-0.0205966205425623,0.0631912898850985,-0.144449272853986,0.103256031768861,0.979614041061614,0.865498815574349,1.1087752544274,0.744469134340635,0.841563713210244,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000003","Dunlin","checklist_reporting","did_late_egg","Late egg (15 to 28 d)",-0.115936935742851,0.0610364670331689,-0.235566212871428,0.00369234138572647,0.890531382226731,0.790123344941312,1.00369916647578,0.0575027123582487,0.201259493253871,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000003","Dunlin","checklist_reporting","did_active_0_14_day","Active composite (0 to 14 d)",-0.0457428480357827,0.0565622228371422,-0.15660276768211,0.065117071610545,0.955287584687002,0.855043642334387,1.06728396572328,0.418677775828619,0.56986697265562,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000003","Dunlin","conditional_positive_numeric_count","did_early_pre","Early pre (-14 to -8 d)",-0.0169265468574376,0.0806445876019988,-0.174987034105441,0.141133940390565,0.98321590228041,0.839467905150989,1.15157888058056,0.833753001073041,0.977395393873099,5908,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000003","Dunlin","conditional_positive_numeric_count","did_immediate_pre","Immediate pre (-7 to -1 d)",-0.0171656686685753,0.0811435136641999,-0.176204033029441,0.14187269569229,0.982980822020647,0.838446895023817,1.15242992990384,0.83246044410286,1,5908,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000003","Dunlin","conditional_positive_numeric_count","did_pre_14_day","Pre-onset (-14 to -1 d)",-0.0170461077630065,0.065252195101451,-0.144938060074031,0.110845844548018,0.983098355123926,0.865075874186925,1.1172226676137,0.793911872918824,1,5908,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000003","Dunlin","conditional_positive_numeric_count","did_spawn_start","Spawn start (0 to 3 d)",-0.0814124364570128,0.0863923265830128,-0.25073828510034,0.0879134121863146,0.921813423569387,0.778226018253388,1.09189357325759,0.346009759642094,0.584637180084918,5908,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000003","Dunlin","conditional_positive_numeric_count","did_early_egg","Early egg (4 to 14 d)",-0.0129985254283326,0.0801343663882795,-0.170058997473297,0.144061946616632,0.98708559054766,0.843615043972138,1.15495565190395,0.871141174509482,0.995728888072029,5908,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000003","Dunlin","conditional_positive_numeric_count","did_late_egg","Late egg (15 to 28 d)",-0.00101101199576056,0.0780364278396605,-0.153959600043654,0.151937576052133,0.998989498904677,0.857306655463294,1.16408756722238,0.989663182712651,1,5908,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000003","Dunlin","conditional_positive_numeric_count","did_active_0_14_day","Active composite (0 to 14 d)",-0.0312422350359806,0.0690592293400997,-0.166595837342668,0.104111367270707,0.969240760566756,0.846541682742327,1.10972403497108,0.650982519044715,0.787541367456163,5908,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000006","Black-bellied Plover","checklist_reporting","did_early_pre","Early pre (-14 to -8 d)",-0.104323549107326,0.079308109297321,-0.259764587012041,0.0511174887973891,0.900933753947583,0.771233122728487,1.05244653669762,0.188368465762306,0.90612521393875,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000006","Black-bellied Plover","checklist_reporting","did_immediate_pre","Immediate pre (-7 to -1 d)",-0.134488418645897,0.0770557935501811,-0.285514998804406,0.0165381615126119,0.874163002809227,0.751627067586422,1.01667567392732,0.0809260193068814,0.364075183359604,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000006","Black-bellied Plover","checklist_reporting","did_pre_14_day","Pre-onset (-14 to -1 d)",-0.119405983876611,0.0640796285438919,-0.244999747965344,0.00618778021212152,0.887447438264942,0.782704735510562,1.00620696407219,0.0624060011578004,0.396368186318887,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000006","Black-bellied Plover","checklist_reporting","did_spawn_start","Spawn start (0 to 3 d)",-0.216127423527709,0.0840872736145753,-0.380935451370441,-0.0513193956849759,0.805632638779901,0.683221989239689,0.94997520409105,0.0101617791020524,0.048748824841746,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000006","Black-bellied Plover","checklist_reporting","did_early_egg","Early egg (4 to 14 d)",-0.112831444448346,0.0730245315803989,-0.255956896333835,0.0302940074371438,0.893301218306595,0.774175337868395,1.03075753979094,0.122317968053715,0.239743217385282,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000006","Black-bellied Plover","checklist_reporting","did_late_egg","Late egg (15 to 28 d)",-0.177730099477725,0.0701460020593864,-0.315213737173595,-0.0402464617818552,0.837168345172801,0.729632907926246,0.960552670453578,0.0112859922078674,0.0614459575761671,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_v2_000006","Black-bellied Plover","checklist_reporting","did_active_0_14_day","Active composite (0 to 14 d)",-0.140377038869509,0.065135532372419,-0.268040336433293,-0.0127137413057253,0.869030515338015,0.764876928073431,0.987366736882608,0.0311498623868089,0.0847968476085352,217200,"completed"
